annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
COG3571	0.021711	0.023848	0.033742	0.029307	0.033090	0.023491	0.030770	0.026899	0.032354	0.033570	0.038614	0.037781	0.018882	0.089165	0.022537	0.033184	0.034358	0.069300	0.095225	0.179156	0.057161	0.091084	0.118994	0.020324	0.020579	0.018811	0.046185	0.046177	0.047068	0.075789	0.090640	0.074881	0.075935	0.020030	0.024278	0.016732	0.016778	0.041903	0.043968	0.054932	0.035643	0.102570	0.089206	0.014796	0.012199	0.066034	0.051367	0.082472	0.021970	0.046181
COG3572	0.566998	0.619862	0.551150	0.533865	0.531518	0.535470	0.537250	0.549355	0.526533	0.526922	0.537460	0.533524	0.581213	0.426730	0.565954	0.526102	0.568934	0.486138	0.442312	0.481931	0.429925	0.459598	0.511450	0.522918	0.562914	0.566348	0.523076	0.496241	0.527043	0.454320	0.444240	0.454881	0.433194	0.558490	0.555146	0.570303	0.591260	0.537254	0.515783	0.529758	0.534232	0.404240	0.415373	0.577471	0.579939	0.527020	0.519639	0.446423	0.555223	0.543720
COG3573	0.075241	0.070288	0.088822	0.086195	0.102179	0.073991	0.095562	0.078882	0.100353	0.099406	0.113950	0.112061	0.063326	0.406305	0.069956	0.087647	0.089037	0.310359	0.340843	0.318995	0.233569	0.326184	0.656547	0.068638	0.063717	0.062717	0.141803	0.141256	0.147568	0.336407	0.273798	0.391303	0.213647	0.060847	0.068449	0.056311	0.054721	0.136496	0.148312	0.166569	0.109877	0.268675	0.242607	0.060436	0.054375	0.240005	0.186845	0.338971	0.067483	0.143195
COG3575	0.019260	0.020432	0.025979	0.021781	0.030034	0.017645	0.023468	0.020992	0.023799	0.022726	0.035861	0.028251	0.016901	0.116817	0.016927	0.020564	0.019142	0.075822	0.084598	0.098404	0.063450	0.094730	0.139120	0.020162	0.014397	0.017497	0.033834	0.040532	0.033421	0.098352	0.103309	0.100651	0.074754	0.016874	0.016786	0.016409	0.013039	0.031930	0.037721	0.037468	0.025246	0.083636	0.081666	0.017373	0.013608	0.046036	0.036982	0.093321	0.015577	0.038756
COG3576	0.109090	0.089663	0.101590	0.106364	0.116563	0.104758	0.107440	0.102091	0.107917	0.110779	0.091763	0.100332	0.084365	0.078958	0.088521	0.115259	0.086894	0.091528	0.089255	0.100368	0.080155	0.079530	0.070790	0.089843	0.092472	0.093978	0.091985	0.087578	0.080397	0.076753	0.063727	0.081588	0.084750	0.083116	0.084640	0.084432	0.087728	0.095038	0.101429	0.088525	0.084794	0.075960	0.070473	0.079714	0.077857	0.084117	0.075952	0.073196	0.096175	0.087084
COG3577	0.096343	0.109072	0.104995	0.099201	0.119056	0.093142	0.098311	0.094493	0.091273	0.101806	0.144845	0.119807	0.072660	0.552030	0.079353	0.094904	0.103356	0.363610	0.392736	0.552277	0.310219	0.430228	0.670526	0.066443	0.063386	0.074016	0.144183	0.162017	0.167510	0.437147	0.387100	0.530026	0.268098	0.075832	0.078408	0.074926	0.067083	0.168374	0.188283	0.207317	0.125448	0.390284	0.323546	0.078622	0.068073	0.269055	0.228510	0.376265	0.078505	0.165271
COG3579	0.078248	0.074947	0.076952	0.075012	0.085274	0.069683	0.078943	0.075155	0.069744	0.064945	0.101234	0.081207	0.073815	0.326167	0.069643	0.063820	0.092687	0.224832	0.207622	0.239521	0.205122	0.334038	0.406255	0.072278	0.068455	0.065986	0.108344	0.116736	0.104833	0.275440	0.292085	0.351005	0.201320	0.067874	0.072418	0.062162	0.065426	0.089805	0.112961	0.112595	0.087732	0.386363	0.400506	0.056597	0.053646	0.153108	0.125268	0.277282	0.074321	0.109517
COG3580	0.010992	0.010260	0.010702	0.011739	0.015965	0.012001	0.010839	0.011200	0.011941	0.011366	0.020425	0.021906	0.009636	0.163535	0.008507	0.011292	0.013911	0.074238	0.076344	0.098075	0.084585	0.162709	0.221190	0.009243	0.007260	0.007770	0.022261	0.028188	0.031840	0.124496	0.109840	0.158669	0.081244	0.008911	0.009773	0.007777	0.007726	0.024982	0.034473	0.030816	0.019309	0.141787	0.142241	0.009076	0.008317	0.052706	0.037128	0.124197	0.008292	0.027839
COG3581	0.021496	0.022874	0.027557	0.023630	0.028377	0.019923	0.021892	0.021206	0.019767	0.021249	0.049771	0.043175	0.019369	0.208300	0.015409	0.020210	0.025604	0.140261	0.140051	0.219126	0.104814	0.201247	0.268053	0.014244	0.011914	0.015344	0.035883	0.056441	0.060860	0.165172	0.172766	0.228967	0.110522	0.014063	0.018467	0.016819	0.017251	0.044608	0.058220	0.061109	0.034668	0.211716	0.201185	0.019533	0.017284	0.105148	0.089557	0.153989	0.017835	0.056553
COG3582	0.009032	0.006063	0.005688	0.008900	0.009992	0.006725	0.007627	0.007664	0.010854	0.006436	0.018418	0.020074	0.006061	0.150743	0.003664	0.005076	0.007951	0.053883	0.052195	0.069130	0.072957	0.126515	0.190247	0.004429	0.004363	0.003446	0.014478	0.022999	0.017918	0.103602	0.102798	0.132967	0.068783	0.005923	0.004195	0.004693	0.003595	0.024108	0.024180	0.021332	0.011572	0.131329	0.130349	0.005823	0.006411	0.046438	0.035895	0.101035	0.004008	0.020802
COG3583	0.017670	0.016754	0.016926	0.018308	0.022728	0.020512	0.022592	0.018284	0.020066	0.018172	0.037218	0.028788	0.014894	0.080449	0.020104	0.019386	0.019439	0.077043	0.083574	0.098868	0.059105	0.079811	0.123471	0.016340	0.015275	0.014455	0.033618	0.037866	0.036106	0.068410	0.064863	0.087062	0.055807	0.018012	0.018429	0.015667	0.014600	0.038662	0.036266	0.044928	0.031382	0.065630	0.066445	0.011158	0.015005	0.060858	0.049943	0.072118	0.013469	0.035664
COG3584	0.020322	0.016850	0.017535	0.016729	0.016984	0.014309	0.017263	0.016639	0.021680	0.014867	0.024345	0.018988	0.014162	0.023863	0.019356	0.019612	0.020431	0.039337	0.046336	0.064976	0.029458	0.029795	0.020498	0.014659	0.015689	0.016810	0.025388	0.028703	0.031923	0.021340	0.026693	0.011754	0.030313	0.016746	0.017823	0.015928	0.015547	0.023253	0.025352	0.023769	0.024641	0.021318	0.017157	0.009888	0.011338	0.038218	0.033069	0.031206	0.016004	0.025697
COG3585	0.006384	0.006127	0.007364	0.007654	0.008579	0.007996	0.005859	0.007644	0.005103	0.007441	0.005313	0.007145	0.006190	0.009754	0.007284	0.012040	0.006055	0.016729	0.013066	0.004954	0.010557	0.008260	0.012608	0.005572	0.006319	0.005412	0.010515	0.011596	0.011689	0.009733	0.011679	0.006874	0.009554	0.006086	0.008299	0.005114	0.006713	0.007747	0.011481	0.008830	0.008816	0.020433	0.025307	0.005310	0.005055	0.008112	0.005271	0.011165	0.007576	0.009819
COG3586	0.006271	0.005516	0.004659	0.006759	0.004943	0.004737	0.003769	0.004289	0.005197	0.005886	0.005087	0.004813	0.004764	0.022587	0.004669	0.004749	0.007515	0.014414	0.017412	0.027488	0.012022	0.017692	0.017103	0.004207	0.005598	0.004022	0.005534	0.006284	0.005965	0.010547	0.014552	0.009674	0.009425	0.003942	0.004064	0.004056	0.005365	0.005177	0.007099	0.009153	0.003567	0.010264	0.015209	0.002498	0.003397	0.010484	0.007737	0.017074	0.003964	0.006374
COG3587	0.093231	0.087525	0.089804	0.086167	0.091409	0.083376	0.086139	0.092435	0.091870	0.095249	0.130769	0.127703	0.081089	0.794501	0.086582	0.097248	0.088127	0.184912	0.209966	0.270072	0.371476	0.670734	0.903578	0.079394	0.077104	0.080155	0.130025	0.141101	0.146209	0.551731	0.653629	0.691420	0.380442	0.092654	0.103109	0.084107	0.084390	0.117069	0.150419	0.139761	0.119136	0.725638	0.728186	0.087031	0.086022	0.176784	0.147070	0.538501	0.087893	0.134356
COG3588	0.611022	0.607241	0.588237	0.602148	0.624777	0.600458	0.586264	0.577118	0.578843	0.577134	0.563911	0.566295	0.605601	0.430893	0.575718	0.536501	0.612270	0.502101	0.602351	0.655569	0.490144	0.437251	0.406336	0.609666	0.581896	0.555787	0.557714	0.560653	0.587250	0.433159	0.441056	0.407977	0.480660	0.600489	0.596361	0.579862	0.583362	0.562021	0.564600	0.580614	0.598811	0.431995	0.411060	0.571624	0.584875	0.533603	0.558323	0.446474	0.575063	0.591275
COG3589	0.018080	0.014576	0.020796	0.015504	0.016726	0.014105	0.020303	0.015688	0.017813	0.014907	0.023979	0.034603	0.013429	0.222103	0.012247	0.014545	0.020488	0.096754	0.070017	0.106314	0.108483	0.162349	0.262612	0.012664	0.011694	0.010997	0.028039	0.030032	0.034151	0.174731	0.188188	0.190573	0.110184	0.011335	0.012278	0.012352	0.009766	0.030398	0.036441	0.037523	0.025703	0.327855	0.265219	0.015116	0.012737	0.055168	0.040229	0.148712	0.011051	0.029602
COG3590	0.118673	0.126983	0.128044	0.114563	0.133187	0.103786	0.129354	0.112483	0.115094	0.115323	0.209899	0.182757	0.095253	1.333923	0.100209	0.112362	0.130900	0.489902	0.521125	0.618314	0.657215	1.216341	1.654438	0.084248	0.083398	0.084633	0.185074	0.229524	0.222098	0.976090	1.107881	1.220092	0.702061	0.090054	0.104262	0.088923	0.085134	0.205420	0.235260	0.251761	0.173337	1.479313	1.595864	0.084009	0.078496	0.329980	0.266105	0.952886	0.091612	0.208229
COG3591	0.067742	0.055015	0.070001	0.068048	0.084349	0.061081	0.075622	0.065605	0.066673	0.073358	0.096885	0.089714	0.054582	0.414092	0.060619	0.069667	0.066103	0.295608	0.246769	0.264734	0.263480	0.454485	0.570983	0.056275	0.051146	0.054952	0.123220	0.128325	0.130426	0.388781	0.427220	0.441493	0.315357	0.058333	0.063376	0.054390	0.048207	0.119230	0.136108	0.133735	0.093879	0.607977	0.676275	0.050695	0.056077	0.169318	0.146715	0.357163	0.053651	0.123486
COG3592	0.007142	0.006947	0.007494	0.005842	0.005649	0.008139	0.005790	0.007519	0.006079	0.006579	0.009435	0.009680	0.008284	0.051902	0.005463	0.006170	0.008073	0.013290	0.010771	0.017841	0.021840	0.039638	0.063602	0.007333	0.007732	0.008360	0.006865	0.005143	0.010073	0.043215	0.049056	0.036496	0.028782	0.006534	0.007690	0.007331	0.007365	0.007319	0.010071	0.009419	0.007580	0.039903	0.040258	0.007185	0.007527	0.008792	0.008580	0.041403	0.008000	0.006520
COG3593	0.046382	0.053993	0.042536	0.040382	0.051258	0.043019	0.046632	0.042433	0.047632	0.045327	0.075334	0.061961	0.038089	0.334491	0.035724	0.042947	0.045436	0.207870	0.181342	0.256023	0.174071	0.245523	0.390236	0.036922	0.033722	0.033459	0.071135	0.095290	0.074068	0.239017	0.278206	0.277261	0.179314	0.037035	0.037523	0.036995	0.029458	0.080622	0.090433	0.102048	0.066646	0.288860	0.285028	0.022616	0.023956	0.120879	0.093844	0.241654	0.033294	0.084320
COG3594	0.030075	0.033613	0.032249	0.030443	0.031021	0.025870	0.028081	0.025231	0.034413	0.029986	0.032093	0.027477	0.024810	0.036819	0.028078	0.038826	0.026188	0.085406	0.062356	0.079768	0.042070	0.035629	0.025149	0.023887	0.025378	0.023560	0.047191	0.039858	0.049765	0.037124	0.036786	0.028817	0.041566	0.022478	0.024554	0.024516	0.022240	0.040470	0.043848	0.040685	0.039402	0.028765	0.028038	0.014308	0.015200	0.042753	0.031336	0.043918	0.025393	0.041241
COG3595	0.027087	0.020760	0.026069	0.024661	0.034943	0.024721	0.030779	0.022020	0.028319	0.024653	0.039048	0.030039	0.021459	0.089110	0.026787	0.031117	0.024022	0.043817	0.043383	0.047173	0.065972	0.121121	0.089776	0.021862	0.022011	0.021864	0.042892	0.033199	0.033049	0.090829	0.079746	0.096593	0.119367	0.024969	0.027815	0.022130	0.021940	0.034475	0.035888	0.033188	0.029176	0.068336	0.071205	0.022763	0.027162	0.040965	0.037183	0.097847	0.023713	0.034556
COG3596	0.031270	0.026136	0.029947	0.035288	0.039344	0.025383	0.039788	0.030915	0.033088	0.030929	0.062306	0.053455	0.024526	0.259674	0.016129	0.025778	0.042940	0.241284	0.207222	0.292009	0.151185	0.241634	0.308477	0.024139	0.016213	0.016316	0.067707	0.076982	0.078600	0.194955	0.244354	0.276254	0.173192	0.019266	0.022973	0.016926	0.014269	0.080776	0.092144	0.100644	0.058955	0.400588	0.376744	0.021551	0.017656	0.182287	0.128892	0.207889	0.019035	0.077348
COG3597	0.056175	0.046019	0.069041	0.076242	0.073293	0.057628	0.075407	0.062125	0.087635	0.084005	0.067017	0.077961	0.046327	0.069636	0.055862	0.112989	0.054437	0.060191	0.065455	0.075936	0.051014	0.065571	0.077122	0.055520	0.054248	0.052707	0.095286	0.088556	0.070853	0.059458	0.051182	0.068867	0.043886	0.050840	0.054893	0.047525	0.049095	0.072452	0.078132	0.076860	0.061528	0.030989	0.045911	0.035409	0.030521	0.054385	0.061093	0.068755	0.056440	0.079053
COG3598	0.146206	0.139696	0.161021	0.168562	0.195949	0.150535	0.169786	0.159582	0.183105	0.175606	0.195898	0.213285	0.142475	0.549656	0.198227	0.224499	0.157378	0.326822	0.314676	0.347639	0.329490	0.584452	1.024782	0.170558	0.151027	0.160551	0.251760	0.234695	0.237478	0.535955	0.606907	0.553090	0.338127	0.177477	0.191053	0.148737	0.144670	0.218108	0.239525	0.237725	0.211579	0.424700	0.479350	0.168922	0.181913	0.259309	0.250425	0.478114	0.160012	0.243144
COG3599	0.018020	0.018755	0.016253	0.020360	0.023129	0.021006	0.018370	0.019088	0.022168	0.017560	0.028322	0.025330	0.015214	0.079600	0.016965	0.015304	0.016976	0.071745	0.070647	0.079197	0.050651	0.082134	0.120998	0.014338	0.014888	0.013008	0.036229	0.047047	0.045822	0.068766	0.079920	0.083329	0.059718	0.018346	0.019818	0.013471	0.016206	0.034819	0.046384	0.041776	0.036240	0.194367	0.211560	0.015668	0.013982	0.062238	0.058804	0.065204	0.013815	0.037215
COG3600	0.015040	0.015444	0.020004	0.016573	0.026204	0.013109	0.022031	0.018449	0.019657	0.018414	0.027711	0.022126	0.011663	0.077553	0.015593	0.018945	0.013694	0.074073	0.061774	0.104497	0.054271	0.062017	0.088928	0.013800	0.013217	0.014549	0.032750	0.031918	0.034097	0.064464	0.049144	0.078362	0.043130	0.013244	0.012380	0.010961	0.008538	0.031356	0.033741	0.037292	0.024643	0.047735	0.032056	0.010547	0.009087	0.047397	0.028682	0.056741	0.010800	0.030518
COG3601	0.000821	0.001121	0.001203	0.000894	0.002488	0.001126	0.000408	0.000614	0.001208	0.001136	0.002229	0.000787	0.001059	0.002345	0.000661	0.001009	0.001395	0.009372	0.006194	0.006577	0.005816	0.007097	0.001691	0.000866	0.000657	0.000545	0.000652	0.000000	0.001865	0.003197	0.002423	0.006114	0.002583	0.001248	0.000993	0.001092	0.000605	0.001446	0.001874	0.001165	0.001670	0.001526	0.000564	0.000073	0.000297	0.003321	0.001629	0.003442	0.001070	0.001967
COG3602	0.024148	0.021681	0.026699	0.024786	0.029855	0.025358	0.032328	0.024265	0.031178	0.029840	0.029313	0.028153	0.021297	0.021641	0.027404	0.026315	0.022664	0.053336	0.065881	0.061389	0.026454	0.024679	0.022302	0.025941	0.029450	0.024570	0.030857	0.032769	0.028086	0.027612	0.029914	0.026219	0.030871	0.029325	0.027051	0.031005	0.024029	0.028196	0.031715	0.034580	0.029176	0.023540	0.034719	0.026927	0.025515	0.039324	0.035390	0.023010	0.028407	0.032761
COG3603	0.015357	0.012358	0.011626	0.013476	0.019628	0.009709	0.011430	0.010923	0.013917	0.014047	0.024925	0.013769	0.010614	0.076869	0.010431	0.011977	0.019718	0.081088	0.083202	0.082772	0.045944	0.044000	0.054572	0.008872	0.006874	0.009493	0.034011	0.031821	0.029402	0.032478	0.049053	0.052983	0.041902	0.009392	0.008424	0.008116	0.008427	0.026826	0.035791	0.036811	0.023919	0.040105	0.060640	0.008747	0.006750	0.046664	0.046193	0.046123	0.008610	0.034223
COG3604	0.086300	0.081123	0.100755	0.097615	0.106403	0.084825	0.098402	0.092092	0.103196	0.110248	0.120872	0.095182	0.071684	0.260755	0.075555	0.102983	0.089168	0.246513	0.301518	0.297127	0.204109	0.239298	0.248842	0.076425	0.071411	0.074313	0.127054	0.142841	0.140206	0.204109	0.229892	0.261745	0.203045	0.069616	0.070724	0.067715	0.062066	0.127226	0.151199	0.170776	0.109322	0.194650	0.230810	0.074533	0.074362	0.183498	0.164055	0.230604	0.075616	0.145918
COG3605	0.159786	0.156101	0.182982	0.183202	0.209123	0.157485	0.191480	0.159120	0.194963	0.202376	0.190746	0.184545	0.124616	0.430894	0.141806	0.184863	0.161337	0.352322	0.414517	0.465445	0.264413	0.337220	0.371100	0.147561	0.139374	0.136564	0.198531	0.236757	0.200353	0.341413	0.335289	0.377969	0.287828	0.124210	0.134341	0.122988	0.120341	0.218945	0.205120	0.229903	0.166791	0.353549	0.376836	0.122714	0.117847	0.284136	0.233270	0.324002	0.139959	0.206575
COG3607	0.046318	0.055845	0.041755	0.046859	0.040824	0.048216	0.046749	0.040468	0.049679	0.050192	0.049719	0.045260	0.036740	0.118744	0.042828	0.044097	0.042341	0.069036	0.084366	0.095327	0.070631	0.117993	0.118512	0.042537	0.040557	0.043256	0.049243	0.046880	0.047912	0.090718	0.081351	0.097680	0.076457	0.042410	0.040973	0.039536	0.038900	0.044964	0.053154	0.057789	0.043527	0.108054	0.098352	0.038400	0.034430	0.051063	0.048290	0.094117	0.044858	0.052147
COG3608	0.127452	0.109668	0.126715	0.128256	0.135464	0.123113	0.120082	0.120242	0.126155	0.129742	0.141936	0.137527	0.103923	0.171483	0.107935	0.136289	0.137550	0.189882	0.227385	0.305926	0.168880	0.176837	0.140589	0.121654	0.112175	0.105141	0.147435	0.160598	0.145670	0.173597	0.172598	0.169593	0.150087	0.088387	0.102312	0.095050	0.085389	0.148524	0.149689	0.149093	0.120352	0.125126	0.144558	0.097436	0.089142	0.196123	0.147822	0.169977	0.100400	0.153099
COG3609	0.023329	0.031601	0.026307	0.024455	0.032084	0.021573	0.028544	0.016785	0.038630	0.057489	0.145792	0.205799	0.015720	4.936262	0.014485	0.021209	0.019248	0.062564	0.093052	0.089894	1.775438	2.936959	3.040603	0.015221	0.014811	0.014524	0.023054	0.041323	0.041499	2.363946	2.542513	2.328627	1.226052	0.015900	0.017178	0.015401	0.012474	0.039122	0.047507	0.040917	0.027001	2.478084	2.503065	0.013696	0.018327	0.067544	0.037056	2.024703	0.015198	0.039238
COG3610	0.001754	0.000999	0.001988	0.001831	0.001927	0.002276	0.002041	0.001229	0.002235	0.001563	0.003284	0.003516	0.001590	0.007112	0.000556	0.002301	0.001170	0.012280	0.016390	0.028655	0.009109	0.008878	0.009136	0.001169	0.000545	0.001022	0.008120	0.010828	0.007068	0.009306	0.007378	0.011718	0.004978	0.001219	0.000814	0.001052	0.000331	0.006651	0.007520	0.006626	0.003450	0.005416	0.010953	0.001108	0.000829	0.011950	0.011183	0.010127	0.001426	0.006213
COG3611	0.036786	0.033351	0.032305	0.031099	0.038656	0.026175	0.032301	0.029285	0.032206	0.031376	0.054535	0.050610	0.027137	0.199975	0.030425	0.029469	0.039227	0.159809	0.126608	0.220857	0.128235	0.187047	0.255289	0.027491	0.024870	0.026176	0.051964	0.069802	0.074651	0.154626	0.148943	0.204402	0.131861	0.029576	0.030828	0.027270	0.025054	0.051003	0.064523	0.066592	0.057102	0.239882	0.198588	0.030649	0.026833	0.100640	0.081537	0.163302	0.024968	0.063327
COG3612	0.009531	0.009643	0.013968	0.012917	0.012644	0.008009	0.010985	0.013820	0.010916	0.011054	0.016890	0.013380	0.010246	0.103731	0.005448	0.007543	0.011855	0.045149	0.062572	0.112201	0.066419	0.084967	0.122795	0.006729	0.006533	0.008109	0.021783	0.016189	0.021962	0.078223	0.089681	0.094448	0.068557	0.004996	0.006538	0.004029	0.004823	0.022446	0.028613	0.032156	0.017479	0.097348	0.091258	0.005287	0.003890	0.038856	0.028913	0.083524	0.006271	0.024432
COG3613	0.090933	0.079410	0.096807	0.096883	0.090854	0.089956	0.088933	0.090592	0.106240	0.100454	0.095816	0.100949	0.079526	0.096514	0.091678	0.119303	0.081634	0.065251	0.083548	0.068786	0.093270	0.095080	0.092975	0.087769	0.088288	0.075448	0.108408	0.089212	0.098809	0.084446	0.084077	0.074271	0.096888	0.089943	0.095772	0.085318	0.079183	0.083298	0.091618	0.077119	0.090362	0.125294	0.120349	0.064915	0.063725	0.072064	0.065900	0.083726	0.094681	0.102331
COG3614	0.020531	0.015191	0.017628	0.018172	0.025635	0.016088	0.014917	0.013058	0.015594	0.016397	0.033071	0.020548	0.013926	0.072240	0.009854	0.014445	0.022565	0.111105	0.117120	0.140142	0.058118	0.076758	0.080579	0.010435	0.007296	0.010155	0.031568	0.043559	0.036633	0.064180	0.056278	0.085864	0.059131	0.010952	0.013120	0.011003	0.010104	0.035714	0.040997	0.044332	0.033628	0.054847	0.063657	0.010626	0.007958	0.073093	0.059114	0.064574	0.010512	0.043385
COG3615	0.009497	0.010762	0.010915	0.009558	0.013598	0.007838	0.013959	0.009215	0.009582	0.013432	0.016492	0.015124	0.008142	0.026974	0.006712	0.010098	0.009894	0.079361	0.051946	0.067698	0.024488	0.031417	0.037634	0.007740	0.005962	0.005737	0.018233	0.023225	0.025446	0.027776	0.030614	0.038978	0.027852	0.007204	0.009917	0.006717	0.005266	0.023372	0.026316	0.029163	0.016986	0.032137	0.045286	0.006735	0.006801	0.050471	0.030806	0.026333	0.007571	0.022532
COG3616	0.186965	0.183435	0.205606	0.204865	0.217968	0.192067	0.210982	0.183258	0.212003	0.209533	0.213029	0.192696	0.163804	0.214048	0.183146	0.225217	0.217069	0.288650	0.343200	0.371614	0.216581	0.242506	0.243553	0.180798	0.176616	0.167370	0.225404	0.234751	0.201770	0.222729	0.223072	0.213533	0.201589	0.158096	0.157277	0.169609	0.156493	0.216360	0.243800	0.259285	0.186943	0.198132	0.193143	0.167798	0.155223	0.227711	0.200740	0.250535	0.173019	0.226451
COG3617	0.013215	0.009861	0.016436	0.013193	0.019140	0.010032	0.013458	0.010233	0.010780	0.010587	0.031961	0.027113	0.006365	0.486602	0.006128	0.011309	0.014086	0.190570	0.111024	0.129703	0.148045	0.241229	0.693780	0.007045	0.004830	0.003596	0.037113	0.042766	0.036159	0.229970	0.292185	0.228721	0.101431	0.007121	0.009391	0.007366	0.006253	0.040099	0.048644	0.052904	0.031516	0.329157	0.294417	0.007405	0.005870	0.104191	0.080632	0.227623	0.006314	0.045824
COG3618	0.341021	0.332115	0.335655	0.340692	0.356293	0.326382	0.355320	0.321579	0.355397	0.347851	0.353328	0.331293	0.288893	0.336103	0.317766	0.359595	0.337770	0.457500	0.470655	0.370740	0.336371	0.341062	0.330990	0.331620	0.313119	0.310277	0.334418	0.354172	0.323452	0.343223	0.376185	0.375895	0.378038	0.284617	0.281814	0.307961	0.286374	0.362990	0.364155	0.368317	0.316920	0.290168	0.294372	0.309711	0.294218	0.364772	0.311712	0.357889	0.320640	0.359138
COG3619	0.012466	0.014345	0.013121	0.014040	0.011613	0.011352	0.014641	0.012438	0.011661	0.013820	0.023312	0.016674	0.009320	0.054533	0.009251	0.017335	0.011016	0.055331	0.053404	0.043419	0.027592	0.047788	0.050491	0.010366	0.009348	0.008803	0.021422	0.028242	0.017096	0.039798	0.044661	0.044080	0.033259	0.008570	0.010615	0.008149	0.010315	0.024013	0.022838	0.022334	0.018068	0.054061	0.067053	0.008247	0.006782	0.033061	0.025887	0.035441	0.009452	0.021487
COG3620	0.042071	0.038666	0.039603	0.042181	0.048549	0.043338	0.046566	0.046174	0.044233	0.040532	0.058831	0.051836	0.038674	0.087067	0.042442	0.041275	0.037954	0.068356	0.086366	0.092757	0.064414	0.088171	0.091441	0.034909	0.036250	0.038073	0.051186	0.058938	0.053863	0.083228	0.069103	0.103640	0.070236	0.044826	0.045483	0.039747	0.036703	0.053078	0.055481	0.059036	0.050882	0.069124	0.072312	0.039760	0.038403	0.072747	0.056853	0.073163	0.042646	0.051122
COG3621	0.120775	0.116573	0.120687	0.117494	0.116608	0.113393	0.111064	0.118740	0.133243	0.113180	0.164150	0.144906	0.105712	0.733185	0.103834	0.107212	0.124941	0.239850	0.255024	0.326087	0.374457	0.667875	0.809692	0.117323	0.117112	0.106571	0.126479	0.168782	0.132129	0.559914	0.642204	0.751906	0.410330	0.116398	0.109826	0.104563	0.113108	0.136476	0.158944	0.148666	0.127779	0.876175	0.906074	0.129978	0.120945	0.192277	0.155610	0.544576	0.119662	0.151732
COG3622	0.143002	0.139178	0.147289	0.146216	0.169497	0.138552	0.151652	0.140641	0.155729	0.151591	0.156334	0.143163	0.117048	0.155544	0.130715	0.151614	0.145336	0.179220	0.197687	0.242117	0.147205	0.151238	0.156786	0.136144	0.127849	0.129891	0.155214	0.146052	0.144257	0.146811	0.152295	0.153105	0.156508	0.116388	0.120807	0.117625	0.114410	0.158676	0.154781	0.155337	0.122651	0.139120	0.158209	0.135763	0.132622	0.155931	0.142236	0.147474	0.124455	0.151098
COG3623	0.041876	0.036406	0.035355	0.033597	0.039176	0.031209	0.034191	0.032686	0.036107	0.033592	0.053976	0.049502	0.030289	0.199384	0.031680	0.026315	0.038845	0.120904	0.106575	0.196278	0.131928	0.203894	0.243895	0.033898	0.029592	0.027187	0.061087	0.076574	0.060862	0.175570	0.167965	0.204213	0.136043	0.030616	0.033326	0.026753	0.027243	0.056436	0.066354	0.082422	0.054374	0.209969	0.182833	0.027166	0.027724	0.073782	0.060309	0.162397	0.031895	0.063213
COG3624	0.117632	0.100654	0.112230	0.109803	0.117280	0.113202	0.121658	0.107787	0.117675	0.121279	0.110888	0.107183	0.096661	0.056489	0.097234	0.102462	0.110444	0.136823	0.084105	0.065946	0.064106	0.060918	0.053802	0.111334	0.107868	0.106009	0.097572	0.095631	0.080635	0.057548	0.041043	0.064283	0.061580	0.106424	0.099550	0.102895	0.109597	0.101675	0.088568	0.103338	0.086492	0.058839	0.041343	0.134168	0.123202	0.102637	0.092717	0.062558	0.116722	0.099489
COG3625	0.155674	0.146220	0.149881	0.159792	0.138797	0.148873	0.143095	0.141574	0.142987	0.133956	0.139393	0.132764	0.144560	0.060851	0.139112	0.146857	0.148767	0.106020	0.101343	0.114334	0.073946	0.065901	0.054097	0.151993	0.147262	0.148109	0.118965	0.122767	0.125285	0.076174	0.063992	0.073891	0.078959	0.138307	0.139736	0.143686	0.150116	0.137067	0.130224	0.120567	0.117689	0.059484	0.079467	0.185229	0.178702	0.126932	0.141245	0.069371	0.161507	0.126440
COG3626	0.180293	0.181051	0.185470	0.204207	0.196673	0.192830	0.179052	0.191394	0.190093	0.215213	0.161804	0.182549	0.174712	0.265066	0.189910	0.188590	0.191066	0.132722	0.126705	0.169124	0.162203	0.207938	0.227834	0.199070	0.201305	0.185196	0.166838	0.168216	0.174552	0.214949	0.257580	0.210227	0.146753	0.172948	0.170857	0.173680	0.174607	0.165189	0.172472	0.168020	0.152621	0.211873	0.202829	0.223727	0.212095	0.204350	0.181382	0.192133	0.173898	0.167422
