annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
K00001	532.575785	587.998960	513.083788	538.260987	436.495729	588.086970	460.374821	546.194976	465.638078	516.740755	298.011732	333.953103	680.572286	44.690304	713.195884	561.883923	433.370586	82.435376	59.964079	44.515033	107.453177	55.242889	33.564050	661.538406	716.321826	723.186033	295.413763	214.064818	247.778694	74.398729	68.303080	42.646181	106.545253	670.337905	645.546726	750.518277	712.688713	250.440954	245.683961	208.275560	363.586738	44.546570	52.615529	593.112566	635.171227	100.510893	158.953535	73.481720	631.136577	263.696034
K00002	14.041630	13.742771	24.894974	20.036457	20.187639	9.486873	15.786110	20.672669	21.760486	13.888965	28.415773	22.406392	17.582129	37.386148	13.575369	20.853478	20.886530	32.003725	38.155192	23.609611	37.467934	29.840476	24.820104	14.124369	8.401860	9.863823	21.462171	29.065400	22.825082	26.896475	26.290156	31.593088	28.008107	4.282512	8.714739	8.660496	8.553105	23.432623	18.892271	24.245602	18.619123	27.075951	28.405919	9.841891	3.967253	15.052659	16.663732	29.882255	12.311115	23.089329
K00003	1533.417645	1745.830112	1472.999607	1530.885849	1351.273512	1774.786375	1476.397554	1643.959664	1497.863316	1609.151929	926.929724	1141.735321	1987.588579	152.185399	2207.784805	1836.723266	1319.126519	253.979136	218.539195	141.525315	362.294387	206.759119	120.300615	1985.501273	2190.131452	2287.334404	907.774240	718.105763	836.833890	248.647969	212.639162	184.726543	339.861799	2262.507288	2068.081709	2353.605843	2376.384179	852.703896	695.769654	655.222650	1052.651626	161.219220	153.697697	2026.065855	2226.629462	385.531963	532.515647	249.853624	2013.659082	781.410771
K00004	8.261930	9.644577	8.398904	9.945225	9.737504	10.178652	9.196039	8.991950	11.253555	12.176559	6.088530	7.803908	11.807632	1.040005	11.100951	15.574359	4.573696	3.233618	5.035661	2.733913	4.625128	1.972190	0.794752	11.554301	15.292199	11.937416	7.123288	6.826946	7.594434	4.009420	2.877653	1.673372	3.636730	10.716255	13.595293	9.821525	12.246850	3.905594	5.137857	5.777174	6.577634	1.160013	1.195775	7.268866	7.244322	2.677174	1.410642	3.650528	8.089573	5.760499
K00005	105.273335	108.683651	143.002395	139.127872	137.284205	124.681307	164.808271	140.877456	168.189694	180.181002	77.516613	103.322935	127.361124	8.834552	153.506189	296.262762	103.159255	24.787834	20.970356	8.757852	26.826970	13.037274	3.623464	150.429271	158.483421	150.755761	117.665845	81.990009	97.643491	20.003283	13.960018	12.402989	34.993248	167.036846	141.423789	142.206949	147.297232	84.282851	77.499896	62.084353	80.142974	4.372921	5.154883	100.057364	91.058013	26.560696	44.707826	19.547508	150.080133	80.027967
K00007	31.173062	37.581603	32.899208	34.634337	37.238851	32.283100	36.216973	30.026682	35.834601	37.405317	19.895630	22.824962	41.989885	5.735992	55.245535	45.722725	29.597956	8.247633	7.144730	7.327972	12.752200	6.136821	2.174960	40.040894	47.244753	40.920032	17.327506	18.290327	19.984072	7.536130	3.598781	6.072743	8.486809	38.799520	37.349863	47.530607	33.220764	19.943988	16.203630	15.803785	22.330639	4.184376	4.959537	29.873279	39.801213	11.318298	11.026569	5.853260	39.863472	18.379003
K00008	160.356755	156.952694	140.665142	162.078501	136.528222	166.460297	142.359542	161.590140	138.735318	161.524337	92.942797	126.955555	178.074519	37.265231	216.175808	205.793749	128.439109	36.007881	24.239941	20.472993	57.305720	46.385243	39.480163	198.041284	219.520164	188.922597	94.882835	75.248927	80.800564	43.895991	45.571853	42.871262	60.827073	180.679213	178.205891	218.704467	189.011627	74.000534	61.129262	66.119407	104.992453	52.465743	43.324536	162.237624	167.118674	47.683107	49.566592	48.434167	181.033316	81.440206
K00009	31.084774	40.105318	38.823115	41.942098	32.355063	37.483017	39.130636	45.280804	38.146761	34.701670	21.242364	21.092674	42.931440	3.540393	45.355722	29.882407	28.843121	2.478493	5.235971	2.112265	8.472795	6.145697	4.059913	45.074656	44.294983	54.152211	17.300759	12.472795	16.878904	4.593454	3.774748	3.359476	6.267218	46.160136	49.624220	52.563559	52.198649	16.822133	11.097997	12.379500	17.233421	2.615561	5.651519	33.318480	30.650007	4.892574	6.961973	6.163402	39.989350	16.096608
K00010	444.892609	509.483875	426.893360	437.697975	387.826493	488.630444	432.462438	475.284405	433.013265	435.293837	291.455518	335.646470	539.457583	48.844400	603.626363	476.912318	383.069183	115.619218	125.400436	83.071517	115.540812	70.642130	44.408636	526.373743	577.055551	627.091038	259.499156	239.196655	238.419249	73.197134	68.373225	55.751393	117.074025	566.388997	533.751751	642.451819	652.297746	246.037189	220.387842	190.940518	288.610645	77.122012	68.885619	587.075520	631.001063	145.451955	200.634614	78.875360	535.780079	237.336022
K00011	0.353031	0.219208	0.183389	0.149357	0.274993	0.441534	0.212617	0.339430	0.000000	0.291557	0.100172	0.829777	0.482252	1.097133	0.105003	1.269305	0.896962	0.282099	0.000000	0.750398	2.168295	1.187940	2.628167	0.417061	0.141305	0.378899	0.317262	1.116774	0.558736	0.902774	0.619621	1.978511	1.352792	0.280192	0.234889	0.000000	0.000000	0.832896	0.289584	0.430587	0.511051	1.877627	1.460035	0.000000	0.000000	0.178614	0.000000	0.461948	0.416448	0.575326
K00012	2065.046747	2416.653722	1889.066511	2054.203570	1876.685425	2373.834759	2011.116259	2185.433710	1988.021123	2060.277599	1228.691278	1587.094521	2541.190798	321.781121	3023.078659	2531.914117	1720.649703	483.510005	429.513989	301.218576	668.019665	380.687830	246.432298	2536.397685	2777.975386	2870.138917	1445.544012	1124.606745	1391.724972	431.662245	396.959133	389.437457	634.397149	3093.897191	3018.791085	3154.222517	3074.043089	1274.528285	1143.840900	1011.991149	1648.147554	308.103162	330.084720	2729.473211	3071.772858	659.235548	798.954109	459.476461	2675.098548	1274.485749
K00013	1689.968879	1998.621662	1664.487045	1747.203000	1471.897407	1995.494808	1729.195694	1868.747969	1728.029481	1824.603981	1036.741396	1229.133153	2150.552970	134.695727	2441.633289	2050.578650	1486.270134	291.702548	250.450419	165.243682	363.510924	198.548540	121.667044	2245.498132	2504.001221	2496.315857	1045.904191	818.089142	905.332129	266.889587	203.387156	174.964555	400.097053	2393.750728	2242.601422	2480.274438	2587.340959	921.373281	816.283179	703.340502	1148.167643	160.215349	177.668444	2259.589652	2429.199600	440.549094	568.310395	253.847276	2231.061119	877.714400
K00014	1439.185685	1671.022426	1399.954245	1423.185320	1222.300052	1699.133415	1360.288846	1520.618534	1409.316232	1429.127280	912.934122	1053.318530	1867.122488	150.037478	2069.702072	1688.716693	1270.509305	229.439642	177.941201	134.431879	339.148348	185.654146	100.142969	1828.559820	2131.462645	2109.204133	891.722211	702.481242	813.134076	214.069449	189.912734	172.097396	335.060113	2140.411743	2028.487118	2262.650794	2241.571592	780.451503	694.141953	601.167085	1023.608682	146.101295	124.687040	1939.547850	2090.678680	347.200472	479.676863	225.648789	1994.071630	749.283222
K00015	133.023851	136.268864	127.644318	140.877231	136.641770	164.077424	157.427827	148.106652	161.540244	184.407493	74.168782	108.787394	141.139255	8.511494	187.725054	193.913057	117.672799	22.374104	14.278681	16.187078	27.064583	17.576761	11.020398	181.576036	178.573961	195.336399	76.602061	82.721193	67.717108	24.931342	19.085186	12.603922	34.658842	154.531286	155.202117	177.440547	165.563891	74.938876	80.454796	70.083649	83.624652	18.303741	13.222269	200.593492	219.739495	37.833785	42.505048	18.463140	164.207634	74.063976
K00016	9.490789	21.528862	12.349665	10.216263	10.058030	13.056428	13.287791	9.476385	20.818100	15.022624	11.120891	6.280552	9.465125	2.681812	15.543188	12.700284	9.630206	9.784207	9.097333	7.541229	7.884038	4.750021	2.256643	7.334312	11.627443	12.713755	14.611615	9.615444	15.627649	6.881875	6.009323	2.402626	8.236963	9.215580	10.310824	11.137950	13.077939	9.008836	9.344114	8.284479	11.710487	1.943026	2.287210	4.459127	5.246655	8.165735	8.739681	6.005707	9.823909	10.194666
K00018	106.714008	101.173648	90.782744	92.461285	80.124977	98.615857	94.589044	90.614130	83.839673	92.716130	60.192427	67.948414	106.639356	10.001704	116.210237	101.576997	85.198769	32.169459	32.990131	25.308131	28.089412	12.463805	6.970751	128.024497	129.976428	120.055521	54.540310	47.080563	50.038776	16.008347	11.988126	10.565319	34.333188	117.984493	101.410434	121.186882	106.513900	44.642406	49.848687	35.353699	55.290834	8.064687	10.597115	92.580151	92.914531	25.926437	32.947372	18.034921	119.252245	54.849772
K00019	115.593461	132.185026	107.123777	116.260932	98.673691	119.266043	102.608485	110.528614	99.480699	108.432115	62.539166	67.587265	129.705346	16.701449	131.577542	122.026189	98.943671	20.871134	22.755435	11.586175	33.958442	16.516932	10.791250	130.858520	144.820987	152.770412	53.526834	47.632341	57.586320	16.287188	15.904507	14.060740	22.252770	137.232682	117.614639	142.915727	146.211506	48.125754	54.435196	42.507979	65.723377	15.766700	9.227346	138.758883	156.465661	33.661163	46.680615	18.838185	131.392155	52.843163
K00020	2221.602340	2405.459201	2150.589071	2239.522942	1955.383610	2496.138438	2183.835319	2297.504490	2275.327852	2327.822274	1183.002508	1539.509750	2615.715251	299.184221	2960.102945	2690.450355	1782.757799	308.924294	256.101131	206.538808	472.235707	354.229609	391.944158	2832.556936	3060.252773	2952.800270	1235.865290	1009.238590	1068.631268	433.930300	373.323954	316.839267	512.100942	2722.774082	2554.386653	2892.667339	2962.501597	1106.300756	1016.900731	879.588206	1306.581019	278.054598	259.753291	2724.114813	2919.915383	520.454878	655.546947	402.450156	2647.825908	1066.797035
K00021	71.973944	61.843164	79.221762	95.042289	73.028068	83.801200	80.498860	86.433415	91.540301	105.300228	42.252547	67.100538	71.205141	30.690635	91.258005	110.712543	69.932063	35.949805	37.776915	32.631071	31.587141	31.152115	31.491887	92.587418	101.928912	114.341863	57.870193	62.609964	55.587471	30.556190	35.961606	32.644859	50.107885	103.489001	91.359359	96.700604	99.848941	56.060022	53.941916	48.474980	53.940657	43.216922	48.858280	110.369389	111.179911	37.781665	42.524067	34.308040	92.476116	51.833703
K00023	112.657816	112.677713	96.987024	104.652067	90.672049	122.841717	111.781799	114.584348	120.263754	114.019742	55.443118	76.401910	119.403068	9.545960	152.393604	128.118952	90.599994	13.510008	12.502082	8.240945	19.429091	10.519420	5.065830	158.519270	153.589193	135.218775	54.534804	34.780698	49.550637	13.562660	14.318309	9.291741	17.615429	140.473636	135.434555	136.777719	142.491331	52.763016	41.963324	33.889470	51.391070	9.722012	7.682309	139.407018	146.865642	22.826767	33.778910	17.542743	127.924766	49.751411
K00024	1535.292876	1685.893295	1439.946951	1543.557080	1310.848583	1778.473667	1445.983148	1649.175368	1518.455377	1596.028146	852.035728	1004.966014	1898.755626	129.758332	1990.349187	1596.008254	1255.646385	243.892415	239.510846	153.791149	366.787769	181.677856	105.116643	2026.198004	2184.969474	2083.449776	840.816358	687.389677	778.100163	227.770144	192.452017	142.175739	364.260049	1971.841458	1876.018632	2074.832723	2110.307824	830.102564	674.970246	608.605909	968.429512	139.878319	151.935906	1913.175164	2089.892356	380.930085	498.430112	220.052340	1868.181889	751.062269
K00027	45.263570	31.387903	44.618394	48.263088	41.357779	37.230618	46.806984	41.029162	45.982785	47.811520	33.291367	29.286996	37.495144	22.039797	37.911951	36.097001	37.746527	34.259773	43.373105	35.898493	37.637097	31.665527	23.982623	37.553723	43.458089	29.725253	40.255729	38.116545	45.255969	35.435149	28.682079	26.116683	37.631440	29.972273	31.230322	32.064280	31.747966	41.235018	42.536596	36.273322	35.697860	35.150708	35.118925	22.796307	17.229842	19.280707	21.426521	32.220678	34.956910	34.767856
K00029	2655.748169	3051.397467	2465.358620	2617.696859	2219.524861	3039.959135	2460.268397	2734.912468	2489.938395	2625.135179	1479.301689	1722.249235	3231.200177	236.039299	3595.129031	2750.180389	2079.044136	386.637740	364.457178	244.157079	571.670946	318.297221	200.713832	3353.797420	3597.778705	3448.515930	1493.688152	1217.994721	1340.663837	392.095395	345.360286	271.525487	619.059604	3431.260741	3283.009546	3522.509475	3557.530098	1376.407604	1153.222508	1044.658807	1774.613047	305.554895	276.701496	3197.966297	3469.731676	641.000109	912.464564	389.409832	3071.397926	1286.243026
K00030	32.559894	27.219862	33.659358	35.981782	31.939742	40.185205	32.498171	37.491176	38.696276	40.227275	25.036663	35.488970	29.014078	64.418266	43.810977	47.941815	29.260029	13.078746	14.961573	12.560244	60.408267	74.631364	84.599241	39.056561	46.490158	41.478890	22.906364	19.790481	25.396711	70.884068	84.031157	76.206586	75.185104	36.504444	35.692755	42.627855	42.527060	30.736934	29.648876	20.061627	22.443943	114.446804	102.619520	36.671292	41.172978	14.281516	16.977856	57.515777	39.430465	21.771191
K00031	1760.706197	1920.757406	1720.362701	1807.249534	1567.590820	2055.783884	1714.197472	1914.867891	1728.538061	1824.477063	1033.617258	1222.740387	2219.261380	215.309206	2377.911878	2054.104135	1456.419023	388.232433	344.209374	243.504576	469.129795	281.301934	177.772425	2334.272914	2424.606893	2398.288643	1056.430178	846.811659	969.430791	332.250456	316.722095	254.711863	496.032114	2316.808379	2231.242651	2403.229707	2393.038107	986.631448	845.675507	778.292320	1212.170766	254.049428	271.719404	2062.071690	2269.762879	456.089178	626.048159	330.185071	2113.797606	896.796826
K00032	0.968151	1.089318	1.996148	1.447581	1.104930	1.304937	2.507600	1.909083	0.818865	1.929647	0.912539	1.400763	0.538087	0.000000	0.664805	2.944968	0.532674	1.030998	0.228458	0.123724	0.141156	0.406305	0.000000	1.289536	1.709054	1.365214	0.493377	1.639319	1.150896	0.105212	0.733661	0.427803	0.176830	2.723680	2.738911	2.711592	1.832943	1.105202	0.108372	1.079877	1.066994	0.000000	0.760473	1.311768	3.928680	0.928947	0.781692	0.311441	1.804227	0.810396
K00033	338.511781	332.119234	337.723048	367.081238	362.705370	358.446509	351.010966	356.061011	362.912854	371.254597	240.128774	289.087484	404.916768	102.205294	481.464502	519.898391	269.602692	135.265081	115.647591	83.059227	171.712860	110.129797	85.606807	412.090391	433.459310	404.601886	299.431722	207.082213	245.160201	132.490814	116.103070	113.797841	174.416671	402.455101	442.021384	428.347326	399.181381	226.926875	201.166761	196.533789	264.550363	124.576580	128.214433	308.494405	320.623837	111.568263	137.685532	132.824480	378.784343	225.673551
K00034	33.925088	41.693186	34.913420	39.493652	39.077464	43.383015	45.413199	39.264737	43.711801	42.170461	28.253217	30.799116	51.716059	0.742722	52.399581	47.634932	37.282720	11.229364	16.018050	11.586580	11.588474	8.090267	1.692766	54.437267	53.743157	55.671279	25.815186	22.331167	27.662277	7.575276	5.773577	7.105330	6.983119	45.275678	41.314289	50.043489	53.020917	28.176941	25.424300	18.699700	33.454020	2.702805	3.628675	33.843049	29.187213	10.980474	14.708123	8.496682	43.055765	23.949493
K00035	2.371686	55.736458	2.153401	2.711776	1.671835	3.819498	1.899545	1.996481	1.037226	1.166731	2.067167	0.649013	2.298151	0.335215	0.769585	0.850107	0.737789	9.939448	4.975265	2.719584	2.663337	1.180117	0.146010	0.394933	1.060488	1.643732	1.564101	2.625191	2.626720	0.431816	0.978593	1.384191	1.278886	0.745789	1.012253	0.580531	0.720685	0.814398	2.001745	3.385861	0.581511	0.548658	0.000000	1.022720	1.315229	1.218594	1.096884	0.647675	1.412160	1.582069
K00036	504.640778	543.781584	568.809489	560.936978	512.636129	585.254383	564.801994	551.443729	583.488054	608.721713	382.501041	420.163759	577.904586	69.736809	649.056297	737.942657	463.185578	215.011096	244.069196	156.952096	186.313447	109.571190	55.793167	663.852634	672.041939	662.605254	410.531000	350.913047	345.743053	125.575001	116.384348	95.085717	209.043148	627.980243	575.121734	607.360635	580.994747	360.730205	334.333125	326.085450	407.451770	97.219112	93.123701	615.043991	631.824911	216.459890	254.321277	127.868846	592.060002	352.417735
K00038	29.528143	44.725686	36.658477	29.196955	31.437911	42.464638	42.222479	34.186679	37.211324	38.703359	28.466507	28.012484	34.468141	12.407198	43.160539	41.133184	28.163223	21.896579	24.816191	16.511099	29.824594	21.302779	10.170150	45.176262	44.981314	48.051357	28.647220	24.511733	26.545686	19.514213	23.714286	13.975370	43.587179	44.173009	35.495551	42.992157	41.850589	29.738461	28.098052	26.808503	23.990894	15.988862	20.529204	35.224207	37.466866	14.957421	14.076640	25.268527	40.667441	25.321544
K00039	20.337968	18.435174	20.563231	20.759902	14.496833	19.289747	23.246327	22.756319	19.169428	22.911889	9.965712	9.702180	23.643011	0.446461	23.882033	14.862291	10.330782	1.078885	1.167360	0.807176	1.179317	1.066098	1.776006	27.413904	24.447371	29.498380	8.238275	10.555140	4.125862	0.751012	0.581319	0.873957	2.239529	21.987963	26.483688	23.087306	25.436203	5.959355	8.157606	6.558962	7.643031	1.106622	0.398903	20.281073	21.736095	3.306244	2.534316	1.044152	25.071110	6.271856
K00040	111.504882	144.017767	119.910591	105.456520	97.440559	127.329337	121.771421	107.433373	120.915054	124.591097	54.301942	74.122083	109.388959	8.877105	134.367734	131.223919	98.485486	27.639446	30.673048	15.569417	23.270817	10.710950	7.313267	136.641152	132.419366	143.083557	61.558587	40.968123	50.303732	14.497006	13.250694	6.587247	16.509064	117.397448	111.153785	128.573365	136.271489	46.232845	43.322536	48.681162	58.256656	8.303920	5.977325	103.436510	98.343660	27.543913	31.016868	13.675421	115.122267	48.843703
K00041	8.880956	16.584089	9.784005	10.825097	9.152418	14.028909	14.531551	13.140731	9.297402	14.313392	8.400146	10.505455	12.895937	1.716269	21.950410	15.268446	7.319918	5.809371	5.320656	2.234963	3.909467	3.910178	5.293229	15.975931	15.828461	17.879927	5.964117	8.863925	10.341135	6.669396	3.039178	2.241802	7.035730	18.365625	21.922933	23.087335	21.678654	8.765031	8.775617	6.014522	10.289705	4.009784	2.466889	12.961472	13.307612	5.318039	9.317026	5.107264	15.659344	8.083194
K00042	360.026485	373.259573	337.834493	360.146428	300.519410	417.164328	342.930456	367.696243	356.107797	350.903634	179.988950	252.579486	436.099981	22.885491	453.384605	443.562134	295.093174	41.754791	29.628772	20.515899	43.393232	24.021963	19.617889	453.009046	499.630731	482.415141	193.418815	138.955371	161.336135	36.858417	27.384117	31.360846	60.866603	478.279379	440.857593	497.677118	513.384226	175.718880	139.997998	122.761078	202.171298	28.650184	36.552055	513.502541	534.889264	80.250649	104.052712	40.523839	435.035879	164.147844
K00043	31.659070	29.155314	34.753702	32.211032	34.621457	34.479963	44.203482	36.834009	39.105102	49.612242	13.020358	20.841980	28.421674	0.450961	39.408185	44.246205	20.525565	3.709930	1.669610	3.257187	1.001899	1.615077	1.428071	36.210419	35.149763	39.054716	21.837188	10.243197	13.068323	1.254262	0.719203	1.778406	2.427699	44.515453	29.872476	30.920214	29.951324	16.638352	11.649064	8.992765	18.150332	1.020507	0.214969	40.720628	31.646684	4.123886	8.837843	1.297208	33.488733	13.141038
K00045	152.219148	153.814106	158.354232	146.946646	137.241264	175.517738	158.199019	173.073771	141.463919	145.760271	70.732324	93.887744	167.337293	8.611736	194.173659	156.532404	129.563492	23.131289	30.105162	16.820740	16.988754	11.820674	7.068872	192.656323	203.851174	193.953745	71.004765	57.758264	69.385570	11.303965	9.719871	7.234105	17.752439	175.515796	160.166022	193.613153	190.167605	75.482944	63.640781	60.630670	84.421414	6.408883	9.428201	174.401646	175.027089	31.250792	38.979929	14.015211	161.757036	68.190350
K00046	205.915741	231.805903	220.901129	239.572050	211.713367	261.614276	225.772184	236.051118	254.638802	256.738199	126.762934	152.551194	222.266135	16.944881	291.940129	329.748939	178.054604	53.379837	39.079094	32.390885	39.639529	26.445737	10.552034	275.593563	282.041718	274.974873	133.947557	107.255814	121.238027	32.178478	22.087137	22.830008	43.353663	239.077866	230.886358	272.198928	268.114361	126.927226	100.684006	82.539701	130.928841	12.712822	16.487387	238.705897	244.045940	61.477272	68.487692	34.882565	239.419456	119.361685
K00048	0.498751	0.179352	0.362490	2.247446	0.515564	0.276102	1.107575	0.000000	0.571535	0.288148	0.000000	1.099739	1.642157	0.224413	0.482937	0.283556	2.668908	0.000000	0.557261	0.234499	0.209168	0.624109	0.229201	0.771721	0.877716	1.438967	0.546478	2.812962	2.011031	0.000000	0.079780	0.000000	0.091071	0.775159	0.000000	0.410027	0.340199	0.455935	0.775182	0.380609	0.365314	0.280709	0.000000	1.138751	0.399788	0.803818	1.249693	0.116313	0.738230	0.633797
K00050	12.706400	11.750835	10.233496	13.691297	11.973699	12.873708	11.671193	8.060004	9.249415	8.007919	2.347716	1.631112	9.832709	0.199077	12.540027	10.119398	7.795800	0.666657	0.294785	0.440926	1.338359	2.134887	0.000000	10.660075	14.611651	10.639153	6.726071	3.778715	5.021829	0.138303	0.812837	0.000000	2.057304	9.768556	9.953697	15.252443	10.129293	1.234520	4.408802	4.753976	6.796692	0.507252	0.260205	6.975478	6.179632	0.772344	1.420375	0.383626	8.755467	3.199834
K00052	1817.193242	1958.487552	1747.492710	1840.694300	1604.411234	2134.280508	1744.263758	1921.786333	1726.006913	1915.273217	996.208225	1206.289587	2193.448427	105.113594	2472.252429	2154.543427	1479.009483	278.336303	228.662138	148.901500	337.487499	161.788366	76.189072	2387.145059	2657.395433	2472.995420	1029.309418	820.566474	891.249192	215.067006	175.801391	143.526882	369.927349	2308.251856	2210.146007	2449.091719	2463.487890	926.808350	811.068866	699.831725	1126.172507	116.450793	118.013047	2224.685263	2426.728815	422.137623	560.272197	209.438048	2170.559708	870.903402
K00053	1554.260262	1739.550836	1487.069766	1554.607498	1361.623124	1836.331185	1517.941726	1672.231735	1536.644075	1588.830897	902.081603	1068.542432	1942.201890	102.137409	2118.890606	1704.074383	1254.373633	235.146852	232.777621	145.245226	347.731194	166.112261	74.213812	2047.253572	2250.360821	2137.779711	919.467578	711.729881	840.097205	216.228769	183.793658	143.362063	359.979865	2085.689257	1973.011016	2117.458555	2140.368026	818.774379	720.580912	603.649819	1011.594811	147.967195	164.189721	1935.965517	2086.237904	383.916485	509.150460	211.814153	1867.868478	786.150943
K00054	245.050444	264.534753	232.470237	256.754836	236.503134	292.062936	259.142883	266.531256	259.373206	303.559947	168.102175	176.256986	271.547618	21.071495	366.197110	340.242435	182.099980	50.537167	57.080424	27.931608	71.833034	38.266722	16.061912	291.439680	333.324739	331.775505	179.957558	131.973028	164.312721	46.318507	32.735156	27.413420	81.164157	352.121307	345.532465	356.269087	346.059625	143.268844	129.817706	121.878208	172.655415	22.173397	19.509730	285.681652	290.447042	85.124286	105.354255	48.196281	298.667064	151.688186
K00055	5.195248	6.850948	3.360554	1.775436	5.087854	5.350259	4.049514	4.807706	4.734099	5.143036	1.191056	4.790666	5.716855	0.448125	7.009537	4.149836	4.960254	3.084317	2.907286	4.222914	2.669419	1.332027	2.101499	4.325137	7.298289	6.354620	3.540996	3.767335	2.242544	3.273800	2.797324	0.673558	4.077045	3.913482	5.785579	4.457190	4.007969	4.508828	3.451494	2.651229	3.495126	0.411416	1.508494	2.786312	3.489267	1.220082	1.068987	2.554904	5.092460	3.647270
K00057	1228.820713	1357.082629	1166.063429	1196.440179	1049.229809	1427.197802	1166.107070	1317.183302	1207.061428	1248.541138	733.491578	865.541790	1493.482034	119.039116	1655.961612	1395.891469	1026.807718	240.847604	246.428625	158.815031	287.676863	172.168529	91.638154	1541.007930	1686.451203	1720.598233	697.810767	619.056040	666.766085	209.724740	171.170096	145.581607	327.366843	1646.719543	1541.015107	1782.694324	1808.149437	690.517106	613.673235	534.632040	844.273802	140.564912	146.973117	1593.036134	1729.005435	340.266631	460.863097	200.889127	1506.045884	622.452714
K00058	2058.074953	2276.599365	2059.111645	2132.726534	1811.399916	2372.710369	2096.643452	2154.641309	2100.228221	2207.460259	1229.741870	1467.174301	2441.893112	191.576134	2857.105037	2599.401504	1713.859425	408.667834	377.822526	254.911486	511.910252	262.497000	157.826954	2663.205644	2945.120929	2861.677058	1318.196993	1043.600615	1113.882341	346.118728	278.830755	233.268626	537.664095	2758.179891	2551.035824	2885.933322	2879.681454	1139.246415	997.290561	925.427241	1382.724874	191.995955	188.007064	2490.729225	2678.667195	535.045724	682.526541	331.222524	2574.004464	1085.532285
K00059	2876.339447	3215.543701	2916.696120	3021.033334	2591.020692	3384.611901	2924.106505	3112.656629	2976.387114	3108.140197	1787.205853	2118.927754	3496.172042	297.701362	3993.751758	3625.364186	2508.210566	603.279588	561.629815	417.904568	755.414426	436.101204	255.026268	3761.627340	4082.347808	4090.489276	1819.940680	1446.417890	1616.562912	509.304347	454.837429	385.189751	810.807861	3926.335302	3665.117179	4048.508026	4165.248734	1599.579746	1409.127556	1279.343943	1939.510208	355.293605	346.687065	3640.469302	3913.342231	810.763804	971.121298	525.718029	3718.879763	1535.166210
K00060	92.400761	103.495191	97.302947	117.921248	106.956674	118.522101	118.730546	121.935230	122.082945	142.828135	58.414239	89.455781	99.869581	11.988299	125.780932	135.032839	89.264056	16.006415	18.186898	19.401131	46.652091	24.170984	16.134099	148.855065	150.266263	179.536860	75.248804	66.772850	50.810294	31.427529	26.516550	18.716111	48.923443	143.622699	136.016208	157.330069	145.269584	66.829526	53.455643	48.286076	78.704420	35.399182	37.414832	150.900733	187.819620	33.771690	40.063872	31.390586	137.731775	60.342258
K00064	220.422791	243.535089	217.009812	234.943534	200.147086	243.131669	241.050438	212.525011	217.204594	241.861455	118.469969	162.082529	235.082143	25.346470	268.032010	266.051902	173.542499	56.722136	63.272193	37.660006	43.393122	34.529603	17.695900	270.581063	280.788544	285.324167	142.871998	98.325501	109.902949	36.713063	34.490843	32.521082	50.534885	245.611423	239.171323	263.106053	266.122329	113.592930	110.688150	98.854362	134.325926	27.951949	28.334850	198.645887	200.437782	64.027091	77.013907	38.868498	241.166274	105.073783
K00065	76.064875	124.147033	81.267121	78.327112	81.913733	88.930688	84.188893	76.469241	74.658340	76.991145	47.671645	53.685472	87.687972	8.888332	117.866390	109.372339	64.949787	18.388349	12.799818	11.345080	23.944544	9.780831	7.642515	99.260150	101.809809	106.770806	53.869665	47.336448	40.952870	9.248010	11.424670	9.206868	18.970333	89.466055	85.662386	104.168777	112.074527	43.520329	38.432999	30.893793	53.083985	8.296640	5.347843	104.024103	120.479140	24.164754	27.880722	11.935120	97.436822	44.160102
K00066	12.460138	16.772044	10.926286	8.539636	8.641193	8.751008	14.970920	11.007740	9.243277	11.116825	7.925266	6.747436	11.984180	3.375538	17.839461	11.590854	10.285209	6.131974	2.722907	2.914281	5.581253	3.328851	1.956195	13.288278	14.353968	13.981373	8.561490	4.400311	8.713687	3.825599	4.918975	2.165706	6.618686	19.045669	12.019065	18.226789	15.341869	6.166567	5.536638	7.950222	7.440030	1.594769	2.897949	14.325412	12.379579	2.913047	4.099119	4.331765	12.556173	7.715165
K00067	933.536421	1191.088816	940.320664	960.206532	840.518070	1097.290441	973.195163	1021.242496	1012.437428	1046.001742	624.911434	781.032010	1142.711325	162.321589	1418.496266	1263.909640	801.484459	244.502778	234.763929	148.683101	298.552099	188.359206	133.277284	1107.693444	1312.231974	1403.712415	698.123880	546.223113	604.164129	224.576421	214.681651	179.811804	315.591198	1502.549715	1389.208019	1585.081208	1537.069598	606.576070	564.291708	460.359515	750.155154	171.530364	164.241425	1308.390034	1403.578746	299.271144	413.460693	238.673220	1304.409705	577.861472
