annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
K01615	0.000061	0.000000	0.000129	0.000000	0.000000	0.000133	0.000000	0.000000	0.000101	0.000099	0.000000	0.000163	0.000000	0.000000	0.000111	0.000186	0.000353	0.000000	0.000323	0.000000	0.000000	0.000000	0.000000	0.000075	0.000104	0.000041	0.000085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000035	0.000000	0.000034	0.000035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000113	0.000023	0.000096
K01616	0.001254	0.001255	0.001533	0.001121	0.001695	0.000767	0.000734	0.000805	0.001293	0.001647	0.004149	0.001224	0.000844	0.023236	0.000663	0.001019	0.000753	0.004245	0.007222	0.008343	0.009911	0.011231	0.010753	0.000680	0.001016	0.000568	0.002561	0.002889	0.001482	0.015491	0.017989	0.011561	0.008458	0.000833	0.000477	0.000585	0.000620	0.001833	0.001863	0.004840	0.001319	0.013693	0.016573	0.000574	0.000859	0.002773	0.002630	0.010842	0.000799	0.002528
K01617	0.013310	0.011716	0.009908	0.014122	0.015448	0.014065	0.013573	0.012637	0.010546	0.015208	0.010803	0.013650	0.010297	0.005380	0.014884	0.017798	0.012872	0.004918	0.007241	0.005259	0.011323	0.008657	0.008116	0.015754	0.013821	0.013298	0.012067	0.013527	0.012403	0.007239	0.007874	0.002619	0.007737	0.014970	0.011690	0.012557	0.012240	0.010761	0.011468	0.010764	0.009707	0.008656	0.003797	0.016045	0.013506	0.010530	0.009485	0.005436	0.014094	0.013120
K01619	0.118955	0.107920	0.139359	0.138147	0.152636	0.124546	0.148297	0.127806	0.140881	0.147746	0.120147	0.127920	0.102740	0.083843	0.115009	0.175041	0.116060	0.107557	0.112415	0.090737	0.111572	0.115202	0.091191	0.122894	0.111670	0.111663	0.151119	0.124026	0.122746	0.089372	0.096887	0.065862	0.108560	0.105882	0.113389	0.105188	0.094667	0.112844	0.124325	0.120381	0.100989	0.115986	0.100316	0.084527	0.074944	0.083359	0.087467	0.096379	0.119012	0.123411
K01620	0.280266	0.273484	0.280802	0.300368	0.310438	0.280609	0.299960	0.291964	0.304893	0.319534	0.247968	0.256958	0.251683	0.168091	0.266268	0.300768	0.273885	0.266614	0.253932	0.265570	0.223738	0.184624	0.139698	0.287328	0.281778	0.271450	0.263091	0.275796	0.257026	0.202298	0.181491	0.186875	0.216038	0.245592	0.266887	0.260866	0.255788	0.267394	0.271206	0.260633	0.245366	0.125744	0.144014	0.249589	0.239973	0.226880	0.205616	0.208496	0.281446	0.249983
K01621	0.014320	0.012968	0.021739	0.022518	0.025662	0.015390	0.023306	0.015157	0.030341	0.029003	0.028536	0.025200	0.013264	0.005766	0.019161	0.043018	0.016233	0.032532	0.019420	0.013634	0.012444	0.013756	0.006791	0.013879	0.015677	0.016684	0.036234	0.024962	0.035852	0.017484	0.007413	0.008302	0.017059	0.017041	0.020599	0.015809	0.014306	0.024384	0.029137	0.024533	0.024453	0.006415	0.009288	0.016841	0.013863	0.026910	0.028150	0.011798	0.016989	0.021759
K01622	0.009526	0.007587	0.008773	0.008307	0.007314	0.008836	0.008316	0.009842	0.006478	0.007160	0.007198	0.003609	0.010188	0.005420	0.005393	0.005171	0.008048	0.005228	0.009376	0.002306	0.006742	0.002196	0.000000	0.008857	0.008945	0.008609	0.006934	0.006495	0.007581	0.002716	0.000740	0.001325	0.007880	0.007367	0.007144	0.008958	0.006276	0.006362	0.007018	0.005818	0.008367	0.000992	0.000505	0.000339	0.001383	0.003448	0.003914	0.002749	0.005617	0.003322
K01623	0.580347	0.584448	0.558385	0.576115	0.592917	0.577065	0.560223	0.554545	0.551456	0.553456	0.520299	0.524307	0.585454	0.277869	0.555657	0.510429	0.577890	0.390334	0.435973	0.450149	0.409264	0.301785	0.247178	0.588827	0.566534	0.538698	0.496178	0.484160	0.514360	0.320649	0.313904	0.271360	0.383187	0.577041	0.565933	0.560646	0.565861	0.495655	0.495271	0.495911	0.552774	0.276805	0.263254	0.550880	0.565529	0.422620	0.475741	0.327511	0.553185	0.519308
K01624	0.276912	0.258426	0.303915	0.300317	0.307368	0.276932	0.303681	0.283587	0.328613	0.340493	0.297125	0.295161	0.239859	0.162103	0.268759	0.331564	0.257196	0.302316	0.393971	0.305942	0.245053	0.230620	0.159356	0.283723	0.273812	0.264819	0.313021	0.313382	0.314949	0.209715	0.178681	0.182870	0.266140	0.257974	0.285090	0.254753	0.248459	0.288001	0.318380	0.300812	0.280176	0.143263	0.169027	0.256129	0.247716	0.296016	0.298060	0.230612	0.267607	0.298965
K01625	0.155161	0.152394	0.176579	0.180730	0.181678	0.162260	0.191838	0.160247	0.194198	0.196273	0.177712	0.188371	0.132673	0.060992	0.155957	0.225277	0.147838	0.175355	0.195354	0.153478	0.134126	0.112903	0.049035	0.164044	0.157169	0.162688	0.188374	0.192896	0.170538	0.114338	0.096328	0.094187	0.138727	0.158013	0.155032	0.163183	0.146139	0.177446	0.181681	0.185680	0.156298	0.060032	0.063716	0.180329	0.169319	0.175810	0.181540	0.110806	0.170713	0.171372
K01626	0.934492	0.953508	0.945151	0.947200	0.918328	0.962721	0.934208	0.949420	0.927558	0.974714	0.850585	0.849519	0.909284	0.295283	0.915511	0.913159	0.896415	0.635284	0.594043	0.550040	0.621609	0.409043	0.212250	0.962557	0.969639	0.932936	0.812132	0.802785	0.790749	0.465354	0.411318	0.366989	0.582138	0.919583	0.911629	0.907764	0.913984	0.867289	0.813759	0.788596	0.827646	0.321114	0.323031	0.997512	1.004558	0.729531	0.731208	0.451116	0.948474	0.823899
K01627	0.605191	0.593325	0.542500	0.583125	0.575367	0.596767	0.589009	0.567646	0.601016	0.585353	0.504302	0.542364	0.566105	0.217908	0.562505	0.557032	0.535464	0.373154	0.295047	0.260804	0.375141	0.276779	0.180662	0.575802	0.581842	0.587913	0.531043	0.523920	0.515158	0.327724	0.276460	0.302574	0.401849	0.588841	0.594286	0.586414	0.594474	0.526340	0.514273	0.482591	0.522129	0.217594	0.227187	0.625242	0.613653	0.438555	0.470640	0.342950	0.593467	0.527441
K01628	0.190656	0.177421	0.187021	0.186449	0.179006	0.189974	0.177652	0.173995	0.186691	0.189517	0.170304	0.173918	0.188729	0.074162	0.184488	0.199718	0.174942	0.106370	0.093546	0.083979	0.124485	0.098329	0.057555	0.167267	0.177678	0.189680	0.162013	0.156841	0.158049	0.101593	0.090656	0.080362	0.109159	0.181839	0.171959	0.181776	0.179804	0.167816	0.159970	0.148525	0.169333	0.068044	0.069030	0.182312	0.190561	0.145919	0.157644	0.108218	0.178183	0.163568
K01629	0.000318	0.000080	0.000065	0.000296	0.000297	0.000116	0.000000	0.000196	0.000153	0.000129	0.000000	0.000131	0.000206	0.000750	0.000172	0.000000	0.000227	0.000000	0.001037	0.000000	0.000203	0.000000	0.001025	0.000120	0.000202	0.000322	0.000086	0.000000	0.000402	0.000000	0.000000	0.000000	0.000359	0.000392	0.000445	0.000289	0.000093	0.000198	0.000097	0.000382	0.000000	0.000494	0.000543	0.000371	0.000184	0.000493	0.000000	0.000527	0.000148	0.000145
K01630	0.070422	0.068446	0.069529	0.071106	0.068323	0.071862	0.076445	0.068937	0.069005	0.076131	0.066744	0.062848	0.061587	0.032723	0.070629	0.070570	0.065647	0.041562	0.042179	0.038926	0.046012	0.045783	0.036662	0.063839	0.069839	0.063541	0.067718	0.061969	0.060176	0.036087	0.049331	0.033331	0.048223	0.068974	0.062296	0.071673	0.066564	0.062857	0.064175	0.073862	0.064759	0.027874	0.032713	0.076078	0.066918	0.057928	0.052257	0.049186	0.070752	0.072952
K01631	0.043730	0.045952	0.044331	0.046683	0.040406	0.044786	0.054144	0.038914	0.045568	0.049658	0.036424	0.037675	0.034070	0.005670	0.039574	0.050721	0.042407	0.040688	0.025390	0.023832	0.019759	0.012994	0.008393	0.039143	0.039011	0.041831	0.044561	0.038414	0.029912	0.013011	0.013278	0.021057	0.020605	0.031575	0.031345	0.033551	0.035518	0.040169	0.044817	0.037798	0.031255	0.011779	0.009446	0.039540	0.036521	0.029655	0.034563	0.021055	0.041672	0.036223
K01633	0.407497	0.435163	0.408370	0.410337	0.394190	0.417113	0.437145	0.403864	0.427836	0.445386	0.402958	0.393525	0.418413	0.131532	0.417110	0.417835	0.408835	0.230791	0.172063	0.116819	0.234948	0.181046	0.088776	0.420958	0.443145	0.436973	0.375492	0.358660	0.362385	0.189142	0.169664	0.111562	0.239221	0.454967	0.444093	0.452432	0.459439	0.361604	0.362843	0.344085	0.354918	0.115424	0.128336	0.487118	0.466648	0.296834	0.326470	0.185134	0.463798	0.370029
K01635	0.022248	0.023997	0.019954	0.018184	0.018145	0.020113	0.015738	0.020010	0.021691	0.019138	0.021300	0.025786	0.022922	0.009801	0.022974	0.027981	0.024125	0.006874	0.005460	0.011284	0.012745	0.013958	0.017799	0.021732	0.024550	0.024082	0.012039	0.013747	0.017259	0.010378	0.007065	0.009094	0.007714	0.019858	0.017313	0.024187	0.026437	0.018815	0.016360	0.017701	0.017857	0.005349	0.006441	0.013861	0.013951	0.008534	0.008784	0.007803	0.025046	0.016573
K01637	0.586427	0.597281	0.544257	0.591343	0.539020	0.619720	0.546449	0.578283	0.548719	0.556736	0.462889	0.496805	0.588715	0.235346	0.554501	0.510558	0.543581	0.288563	0.264646	0.245529	0.357948	0.259310	0.206773	0.625948	0.604605	0.587673	0.469958	0.436522	0.467897	0.292527	0.278620	0.237044	0.398783	0.573394	0.597315	0.589565	0.603516	0.515233	0.458781	0.444783	0.496781	0.252653	0.282768	0.605754	0.615039	0.388653	0.415656	0.305315	0.573235	0.485575
K01638	1.198335	1.220129	1.158425	1.180453	1.141210	1.195036	1.117077	1.154077	1.102788	1.129503	1.070667	1.060401	1.196545	0.489609	1.188760	1.082591	1.127924	0.568447	0.506317	0.438808	0.715224	0.531389	0.448376	1.210450	1.211262	1.201970	0.989174	0.974339	0.976731	0.586772	0.602027	0.528848	0.722666	1.186294	1.157291	1.192229	1.206934	1.026986	0.996238	0.965282	1.074722	0.512890	0.461070	1.243022	1.267259	0.852580	0.941014	0.616713	1.178831	0.993562
K01639	0.023414	0.019427	0.020643	0.019120	0.027511	0.020947	0.024915	0.018868	0.019880	0.018957	0.034509	0.022453	0.020792	0.034714	0.022360	0.020038	0.026937	0.064073	0.077762	0.060513	0.042395	0.049095	0.036240	0.018894	0.020293	0.019965	0.031230	0.034362	0.032567	0.039260	0.038874	0.048433	0.044749	0.018630	0.014627	0.019713	0.018335	0.025040	0.032557	0.033147	0.025115	0.045231	0.049559	0.012407	0.011532	0.033719	0.034999	0.036456	0.020529	0.031999
K01640	0.211611	0.193802	0.219250	0.219039	0.229653	0.216744	0.231601	0.214900	0.249949	0.246936	0.190692	0.220785	0.176337	0.135174	0.209839	0.267091	0.187034	0.185472	0.164960	0.174465	0.189055	0.176783	0.119656	0.210905	0.205078	0.208654	0.240512	0.205195	0.226763	0.179206	0.158135	0.143041	0.221378	0.198334	0.207523	0.207490	0.192146	0.220249	0.228226	0.222954	0.210310	0.163956	0.155882	0.215134	0.204067	0.213766	0.208134	0.175486	0.206056	0.233213
K01641	0.082970	0.072173	0.091902	0.089433	0.106420	0.072816	0.091181	0.081693	0.076177	0.078838	0.119810	0.114841	0.063347	0.136837	0.050226	0.056995	0.099747	0.349325	0.509727	0.706155	0.153973	0.161275	0.126020	0.062836	0.054465	0.050148	0.140119	0.179328	0.144084	0.156259	0.149073	0.150491	0.146648	0.048486	0.053444	0.054238	0.048502	0.148453	0.179478	0.199427	0.116345	0.133958	0.176543	0.037915	0.030787	0.281843	0.219501	0.159603	0.052577	0.155882
K01643	0.000201	0.000055	0.000143	0.000448	0.000000	0.000195	0.000000	0.000213	0.000000	0.000109	0.000956	0.000269	0.000145	0.000000	0.000082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000165	0.000343	0.000136	0.000094	0.000000	0.000122	0.000000	0.000000	0.000000	0.000000	0.000039	0.000089	0.000038	0.000000	0.000216	0.000000	0.000161	0.000000	0.000000	0.000000	0.000181	0.000139	0.000000	0.000000	0.000500	0.000152	0.000000
K01644	0.231994	0.237970	0.240999	0.230483	0.236100	0.228167	0.232102	0.230116	0.243097	0.245242	0.205312	0.203198	0.211825	0.098860	0.224839	0.220028	0.237217	0.148538	0.164175	0.157348	0.166609	0.134135	0.090325	0.236834	0.229407	0.222807	0.197930	0.197395	0.180888	0.142258	0.136416	0.124302	0.172200	0.221883	0.202424	0.212817	0.217796	0.189753	0.200575	0.196220	0.194524	0.087222	0.079956	0.225281	0.215302	0.159986	0.170726	0.133549	0.228323	0.191890
K01647	0.515366	0.489022	0.543582	0.536956	0.533464	0.496259	0.559233	0.514653	0.549673	0.561644	0.489734	0.512440	0.463911	0.334777	0.510796	0.593725	0.523614	0.480146	0.504231	0.469068	0.419565	0.352627	0.298190	0.527143	0.507042	0.490127	0.526591	0.479371	0.533972	0.414390	0.368671	0.373102	0.449653	0.477554	0.493111	0.474124	0.463888	0.472622	0.501991	0.500036	0.472031	0.238643	0.270461	0.451033	0.428732	0.437684	0.418271	0.409275	0.491337	0.505035
K01649	1.775784	1.780767	1.709265	1.766210	1.711865	1.835707	1.709728	1.735273	1.690008	1.715085	1.531042	1.567907	1.762979	0.599247	1.711097	1.613850	1.654693	0.990878	0.932386	0.867765	1.132483	0.742034	0.546746	1.807278	1.776142	1.747166	1.515621	1.436314	1.485652	0.856035	0.830123	0.684170	1.077993	1.716182	1.713440	1.722649	1.724016	1.498681	1.482324	1.450425	1.567424	0.644162	0.626524	1.725728	1.729925	1.263866	1.371199	0.909318	1.685352	1.503629
K01652	2.389305	2.319755	2.409907	2.427295	2.434148	2.433715	2.435980	2.406102	2.412628	2.466936	2.073408	2.202579	2.245730	0.912902	2.352387	2.468855	2.316149	1.493357	1.482891	1.407210	1.485371	1.141540	0.774231	2.440230	2.419650	2.291595	2.182028	2.097197	2.090905	1.275979	1.149238	1.071115	1.547091	2.235624	2.258322	2.246006	2.236718	2.152027	2.095226	2.015088	2.133405	0.850983	0.906459	2.326084	2.272071	1.810019	1.808025	1.276125	2.325630	2.084338
K01653	0.434638	0.471612	0.448709	0.457603	0.445426	0.458050	0.455508	0.448237	0.474650	0.473744	0.424309	0.443749	0.453191	0.146926	0.473372	0.459613	0.439643	0.275205	0.277188	0.192931	0.274477	0.181582	0.123202	0.456579	0.487980	0.470899	0.441312	0.398616	0.395083	0.223858	0.174394	0.158273	0.256574	0.458252	0.486689	0.469136	0.463656	0.391665	0.392491	0.369176	0.416967	0.135232	0.159532	0.488467	0.467663	0.332605	0.364590	0.201138	0.474345	0.414344
K01654	0.278593	0.285991	0.285576	0.280620	0.285846	0.279880	0.278133	0.282112	0.283109	0.293937	0.288974	0.296874	0.277477	0.280773	0.295295	0.311045	0.275995	0.264995	0.223453	0.252036	0.273036	0.247527	0.251292	0.270776	0.283505	0.292373	0.304020	0.302953	0.317658	0.236392	0.237674	0.300613	0.246308	0.323992	0.299885	0.319056	0.314434	0.301167	0.305251	0.266032	0.298318	0.230484	0.238892	0.301665	0.310519	0.267254	0.274887	0.283107	0.301339	0.301511
K01655	0.000000	0.000000	0.000062	0.000000	0.000000	0.000000	0.000168	0.000000	0.000323	0.000000	0.000200	0.000078	0.000163	0.000356	0.000000	0.000119	0.000000	0.000218	0.000000	0.000000	0.000000	0.000000	0.000324	0.000042	0.000072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000204	0.000107	0.000420	0.000000	0.000295	0.000000	0.000000	0.000035	0.000253	0.000000	0.000127	0.000000	0.000138
K01657	0.859501	0.907405	0.872004	0.866050	0.836098	0.877929	0.869146	0.864643	0.869156	0.875708	0.828645	0.890842	0.871549	0.372223	0.908791	0.940288	0.848152	0.521426	0.436930	0.363345	0.548484	0.444381	0.320335	0.875854	0.901895	0.933950	0.838664	0.777207	0.824217	0.478007	0.427567	0.386965	0.597873	0.956134	0.928807	0.978059	0.976267	0.761342	0.796629	0.733978	0.814564	0.311625	0.332589	0.984718	0.961027	0.655029	0.680148	0.483769	0.955615	0.786648
K01658	0.433364	0.452162	0.427340	0.422918	0.411606	0.459401	0.427375	0.431114	0.408409	0.430881	0.403819	0.408360	0.443195	0.173550	0.428693	0.417721	0.411910	0.246601	0.230635	0.184137	0.305699	0.242097	0.213706	0.435250	0.439805	0.460085	0.391015	0.369606	0.384902	0.255252	0.241668	0.207801	0.319407	0.474507	0.466518	0.483929	0.489061	0.381613	0.384528	0.350911	0.409672	0.172467	0.178539	0.487543	0.487368	0.322378	0.355441	0.253378	0.496779	0.404499
K01659	0.167710	0.154878	0.147972	0.152638	0.133695	0.154966	0.153185	0.161945	0.157746	0.150041	0.130526	0.139712	0.165054	0.068870	0.146882	0.144446	0.152446	0.075238	0.070747	0.049993	0.101066	0.065797	0.030086	0.176068	0.173240	0.162650	0.109798	0.109016	0.121235	0.071492	0.044727	0.050685	0.083996	0.164026	0.161365	0.156553	0.160155	0.123374	0.120212	0.104852	0.123246	0.050717	0.050652	0.147015	0.147544	0.084117	0.084652	0.066496	0.163074	0.123278
K01661	0.102423	0.090855	0.102227	0.106010	0.102595	0.101143	0.122023	0.103330	0.124025	0.122859	0.104900	0.104613	0.085806	0.046244	0.098967	0.138590	0.083611	0.107847	0.089763	0.085573	0.106867	0.076832	0.034676	0.101562	0.096009	0.099993	0.115800	0.113025	0.110009	0.077303	0.076335	0.067396	0.091019	0.096702	0.103194	0.095640	0.091040	0.122713	0.106961	0.118294	0.090493	0.036675	0.044520	0.106578	0.092134	0.103815	0.115568	0.076204	0.095674	0.103966
K01662	1.215071	1.201004	1.196093	1.236385	1.251988	1.248204	1.218594	1.196524	1.217296	1.269309	1.072381	1.082857	1.194878	0.433474	1.208599	1.175254	1.150532	0.757084	0.690837	0.720189	0.777527	0.522722	0.342444	1.280989	1.249515	1.198035	1.068614	1.030373	1.053859	0.607734	0.578333	0.505057	0.811440	1.157524	1.163162	1.157231	1.153676	1.103739	1.048283	1.016279	1.104876	0.410145	0.435926	1.219942	1.205819	0.889939	0.966531	0.606039	1.174503	1.025620
K01663	0.007776	0.005343	0.011132	0.009573	0.013697	0.006873	0.005392	0.008840	0.006810	0.006498	0.024860	0.013521	0.007992	0.023129	0.004212	0.007698	0.012288	0.047896	0.113218	0.067824	0.025255	0.014797	0.006161	0.006760	0.003026	0.004641	0.014966	0.030997	0.023431	0.014978	0.017630	0.015001	0.019915	0.002881	0.003355	0.001842	0.002548	0.021113	0.022379	0.032869	0.018640	0.006858	0.009678	0.005324	0.003076	0.035913	0.030271	0.019214	0.003680	0.026006
K01664	0.114534	0.112455	0.119267	0.117874	0.123376	0.118910	0.120943	0.119219	0.110349	0.124003	0.100319	0.116608	0.111762	0.025750	0.106031	0.146278	0.119333	0.065001	0.053806	0.036263	0.058862	0.044264	0.029763	0.119322	0.117545	0.122941	0.116980	0.098696	0.101524	0.046583	0.041468	0.039915	0.064587	0.121491	0.120696	0.112336	0.124012	0.093354	0.100864	0.089130	0.098366	0.026425	0.032661	0.128337	0.120320	0.075830	0.077955	0.048380	0.122077	0.100912
K01665	0.418930	0.438891	0.434403	0.409093	0.402279	0.422239	0.433481	0.428531	0.416373	0.426216	0.427329	0.443445	0.416645	0.188335	0.432195	0.443958	0.419346	0.287727	0.236891	0.238595	0.248943	0.246433	0.178540	0.391719	0.424150	0.471508	0.427377	0.392871	0.420807	0.255750	0.241026	0.206172	0.289189	0.493645	0.486855	0.504417	0.498066	0.370981	0.403010	0.394298	0.421608	0.180346	0.167069	0.458586	0.444176	0.320142	0.325254	0.249726	0.482616	0.406780
K01666	0.110908	0.105368	0.099876	0.100212	0.089874	0.100855	0.089991	0.094367	0.095677	0.086499	0.109989	0.099845	0.103644	0.097115	0.106404	0.098092	0.103581	0.078638	0.072175	0.075670	0.107047	0.091977	0.105238	0.097655	0.102284	0.107529	0.106358	0.105680	0.116397	0.097582	0.112340	0.097148	0.085618	0.117569	0.116823	0.116008	0.121294	0.101853	0.097930	0.087525	0.111131	0.108066	0.081744	0.117950	0.121656	0.097825	0.109791	0.106950	0.116163	0.107898
K01667	0.015740	0.014597	0.015462	0.016072	0.012971	0.015814	0.011866	0.014485	0.018144	0.016196	0.013967	0.014046	0.015541	0.008831	0.016539	0.012314	0.012043	0.018753	0.017300	0.013678	0.017754	0.010538	0.004365	0.014156	0.014881	0.014965	0.016713	0.018371	0.009821	0.007497	0.010725	0.014751	0.016198	0.016523	0.017716	0.018169	0.013542	0.011677	0.011412	0.010045	0.014087	0.009431	0.005337	0.008956	0.008355	0.006592	0.007467	0.013577	0.012993	0.015630
K01668	0.000569	0.000402	0.001073	0.000361	0.000053	0.000486	0.000340	0.000302	0.000981	0.000439	0.000474	0.001057	0.000334	0.000494	0.000227	0.001379	0.000514	0.005106	0.002742	0.003325	0.001926	0.003652	0.002007	0.000231	0.000211	0.000475	0.001845	0.000245	0.001294	0.001627	0.001266	0.000000	0.003570	0.000027	0.000134	0.000417	0.000216	0.002512	0.001606	0.002178	0.000720	0.000000	0.000000	0.000328	0.000285	0.000423	0.000946	0.002580	0.000428	0.000699
K01669	1.233982	1.210034	1.300240	1.305910	1.323557	1.281740	1.327890	1.293535	1.393105	1.388644	1.295434	1.312133	1.161508	0.929199	1.268846	1.428419	1.222051	1.225134	1.275598	1.209167	1.190075	1.019439	0.827777	1.265137	1.251229	1.289605	1.327994	1.300960	1.312646	1.051637	0.998890	0.935522	1.183747	1.273624	1.265740	1.259649	1.224228	1.322731	1.282433	1.241077	1.208166	0.820500	0.877663	1.398724	1.324360	1.308103	1.285681	1.068361	1.281252	1.288734
K01673	0.169915	0.187311	0.198401	0.198876	0.203158	0.175727	0.207393	0.185030	0.213635	0.215299	0.188262	0.189752	0.151285	0.118055	0.175380	0.239120	0.174225	0.194971	0.194275	0.176281	0.191926	0.179305	0.133741	0.173996	0.174366	0.174900	0.221256	0.216254	0.205051	0.174137	0.146921	0.135844	0.178004	0.174813	0.177866	0.179702	0.168346	0.207661	0.202167	0.198913	0.167107	0.136626	0.124896	0.173873	0.166783	0.170111	0.172208	0.166899	0.189467	0.198582
K01674	0.016804	0.014602	0.014962	0.017154	0.021980	0.012973	0.014543	0.015814	0.018849	0.017278	0.036191	0.037279	0.015940	0.419349	0.011025	0.011432	0.021675	0.090339	0.088230	0.097035	0.197202	0.400356	0.596167	0.014755	0.010520	0.008627	0.027650	0.033430	0.031045	0.307096	0.386157	0.418149	0.245476	0.010607	0.013256	0.012426	0.011171	0.040566	0.038115	0.040305	0.022754	0.757337	0.812182	0.015067	0.011314	0.063472	0.052206	0.306966	0.012219	0.037756
K01676	0.190659	0.195995	0.209310	0.198929	0.204992	0.185192	0.225631	0.189423	0.209820	0.219898	0.197441	0.193598	0.150965	0.077431	0.181132	0.228732	0.206270	0.199311	0.212822	0.209118	0.150277	0.120933	0.070334	0.183416	0.183382	0.182003	0.190226	0.208062	0.190076	0.143367	0.123037	0.129330	0.168745	0.161190	0.159858	0.168887	0.159012	0.207616	0.197265	0.219354	0.170753	0.079927	0.080879	0.236247	0.205870	0.222225	0.185381	0.140497	0.176712	0.199981
K01677	0.000409	0.000107	0.000265	0.000690	0.000000	0.000185	0.000089	0.000334	0.000288	0.000280	0.000000	0.000000	0.000184	0.000000	0.000081	0.000327	0.000000	0.000000	0.000000	0.000000	0.000303	0.000000	0.000000	0.000306	0.000146	0.000048	0.000100	0.000000	0.000374	0.000281	0.000000	0.000566	0.000000	0.000149	0.000497	0.000180	0.000108	0.000000	0.000000	0.000213	0.000207	0.000000	0.000000	0.000096	0.000148	0.000177	0.000000	0.000000	0.000149	0.000605
K01678	0.000116	0.000155	0.000548	0.000273	0.000000	0.000507	0.000719	0.000779	0.000078	0.000454	0.000184	0.000844	0.000051	0.000000	0.000399	0.000000	0.000405	0.000352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000317	0.000198	0.000191	0.000487	0.000000	0.000000	0.001036	0.000000	0.002963	0.000000	0.000135	0.000436	0.000237	0.000203	0.000000	0.000000	0.000000	0.000591	0.000000	0.000000	0.000078	0.000496	0.000000	0.000000	0.000434	0.000220	0.000423
K01679	0.727061	0.740130	0.712464	0.717285	0.676674	0.722989	0.699682	0.737043	0.716785	0.720585	0.702424	0.672141	0.742265	0.374388	0.721782	0.711782	0.710579	0.503356	0.478788	0.412058	0.524257	0.428658	0.320952	0.735013	0.733496	0.732782	0.676821	0.609215	0.647041	0.453615	0.428053	0.375189	0.546132	0.750266	0.734679	0.733728	0.749827	0.639480	0.618717	0.622515	0.663301	0.407708	0.392483	0.716006	0.683520	0.526890	0.590732	0.466085	0.723404	0.657285
K01681	1.206341	1.254487	1.183648	1.191243	1.162601	1.253779	1.133039	1.199985	1.114643	1.143036	1.017169	1.069764	1.283327	0.753855	1.208119	1.111083	1.139124	0.739511	0.659281	0.564007	0.902902	0.741724	0.802874	1.212494	1.238457	1.209220	0.997414	1.019397	1.034099	0.839192	0.821991	0.766717	0.875204	1.148687	1.174522	1.180894	1.218185	1.006579	0.999864	0.954281	1.094110	0.822000	0.765230	1.169337	1.171925	0.811305	0.931393	0.832809	1.146872	0.994987
K01682	0.476261	0.462901	0.526623	0.534601	0.539764	0.498279	0.548803	0.508671	0.563012	0.566848	0.485303	0.497893	0.449336	0.223886	0.484456	0.593892	0.502382	0.442396	0.478111	0.470824	0.376657	0.289758	0.174107	0.551746	0.537756	0.497858	0.532766	0.480446	0.521070	0.330936	0.267186	0.259691	0.403940	0.467763	0.472403	0.469054	0.465772	0.522759	0.491255	0.500060	0.457516	0.132511	0.193141	0.494757	0.489720	0.449350	0.428447	0.332619	0.501354	0.500518
K01683	0.006718	0.007618	0.006059	0.006270	0.005001	0.006399	0.005952	0.005433	0.006755	0.005492	0.005524	0.003918	0.008226	0.007685	0.005477	0.005718	0.008241	0.005352	0.004417	0.003446	0.005549	0.003916	0.003811	0.006251	0.006981	0.007021	0.003382	0.007320	0.004382	0.002189	0.003060	0.003948	0.004497	0.005181	0.005238	0.005862	0.006074	0.004889	0.007316	0.003839	0.006576	0.003494	0.001264	0.003145	0.003403	0.002965	0.002004	0.003421	0.005522	0.005355
K01684	0.100596	0.101912	0.103305	0.097771	0.091357	0.094603	0.102982	0.095261	0.100284	0.100088	0.083385	0.083587	0.094827	0.050806	0.083631	0.086156	0.096880	0.067160	0.086516	0.068418	0.068278	0.041894	0.028318	0.105193	0.091938	0.094135	0.089001	0.081255	0.074976	0.051534	0.041151	0.040608	0.057043	0.080720	0.080612	0.080648	0.084988	0.065785	0.071871	0.086093	0.073459	0.025546	0.028005	0.078439	0.076902	0.067327	0.054625	0.055774	0.093813	0.080428
